Year,OSGR10km,Latitude(WGS84),Longitude(WGS84),Forest Cover(%),CountRed,CountGrey,%Red,%Grey
2011,NM71,56.235421,-5.560637,0.053981951,2,0,1,0
2011,NM77,56.785935,-5.759772,0.068931735,1,0,1,0
2011,NM80,56.18506283,-5.465896,0.29681353,14,0,1,0
2011,NM81,56.276336,-5.4860875,0.46851486,2,0,1,0
2011,NM82,56.39402586,-5.474097429,0.286044416,8,0,1,0
2011,NM83,56.421418,-5.454631333,0.076375553,3,0,1,0
2011,NM93,56.439744,-5.3215715,0.341472473,4,0,1,0
2011,NM94,56.517815,-5.319971,0.32751221,1,0,1,0
2011,NM95,56.645906,-5.266124,0.145987738,1,0,1,0
2011,NM98,56.871857,-5.430198,0.13580807,1,0,1,0
2011,NN00,56.202021,-5.128543,0.544649386,2,0,1,0
2011,NN03,56.43546,-5.211042,0.259587687,2,0,1,0
2011,NN05,56.685848,-5.1870165,0.373475293,4,0,1,0
2011,NN06,56.715673,-5.1960224,0.299504326,8,0,1,0
2011,NN07,56.794075,-5.142881,0.250311422,1,0,1,0
2011,NN10,56.245232,-5.008398667,0.436012357,3,0,1,0
2011,NN12,56.40310933,-5.041927333,0.273429313,5,0,1,0
2011,NN16,56.714107,-4.958041,0.253802358,3,0,1,0
2011,NN17,56.82760733,-5.058298667,0.310964359,5,0,1,0
2011,NN20,56.20818453,-4.759171867,0.275774059,12,4,0.75,0.25
2011,NN22,56.408061,-4.859738,0.195614953,1,0,1,0
2011,NN28,56.9555735,-4.912262,0.281580597,2,0,1,0
2011,NN30,56.2245254,-4.710268138,0.239134176,38,27,0.584615385,0.415384615
2011,NN32,56.414713,-4.666569,0.238177188,1,0,1,0
2011,NN39,57.0511475,-4.80257,0.080186707,2,0,1,0
2011,NN40,56.1852059,-4.4412783,0.477586155,15,0,1,0
2011,NN41,56.261529,-4.530647,0.162803263,2,0,1,0
2011,NN48,56.892581,-4.610949,0.160183878,1,0,1,0
2011,NN50,56.1803311,-4.3741895,0.527976203,12,9,0.571428571,0.428571429
2011,NN51,56.29787947,-4.298268111,0.388966588,55,11,0.833333333,0.166666667
2011,NN52,56.38625456,-4.296980463,0.240160195,47,0,1,0
2011,NN53,56.4746605,-4.307891875,0.179746914,10,0,1,0
2011,NN58,56.9614585,-4.4607215,0.197446678,2,0,1,0
2011,NN59,56.991986,-4.380835,0.19956452,2,0,1,0
2011,NN60,56.24418766,-4.218815525,0.317673331,109,66,0.622857143,0.377142857
2011,NN62,56.39025487,-4.156442281,0.084119623,84,12,0.875,0.125
2011,NN63,56.4956936,-4.241014,0.09741195,5,0,1,0
2011,NN65,56.706488,-4.245128,0.174978655,1,0,1,0
2011,NN66,56.735239,-4.161578,0.109492584,4,1,0.8,0.2
2011,NN69,57.02211833,-4.216857333,0.199188536,4,0,1,0
2011,NN70,56.19246856,-4.033318941,0.30401815,19,30,0.387755102,0.612244898
2011,NN71,56.344295,-3.982798333,0.081389721,2,4,0.333333333,0.666666667
2011,NN72,56.38347477,-4.003241103,0.229398951,22,26,0.458333333,0.541666667
2011,NN74,56.5941545,-4.03022175,0.324498172,6,0,1,0
2011,NN76,56.803005,-4.043618,0.418117602,1,0,1,0
2011,NN79,57.0684555,-4.113124,0.190591006,4,0,1,0
2011,NN80,56.2514588,-3.8566862,0.137126195,5,1,0.833333333,0.166666667
2011,NN81,56.31529514,-3.839042286,0.236147944,5,5,0.5,0.5
2011,NN82,56.37466055,-3.872859,0.14397231,8,14,0.363636364,0.636363636
2011,NN84,56.62121,-3.91732,0.331220158,1,0,1,0
2011,NN85,56.6479265,-3.821573833,0.244975569,9,0,1,0
2011,NN86,56.77325753,-3.851696028,0.422130941,48,0,1,0
2011,NN90,56.22788,-3.64686,0.237428375,6,0,1,0
2011,NN91,56.3040528,-3.6990736,0.171364837,5,5,0.5,0.5
2011,NN92,56.42010029,-3.696429333,0.211420781,29,26,0.527272727,0.472727273
2011,NN93,56.453873,-3.683321,0.059898243,1,0,1,0
2011,NN94,56.57134509,-3.660943818,0.536062011,11,1,0.916666667,0.083333333
2011,NN95,56.69610953,-3.728684263,0.421215582,28,0,1,0
2011,NN96,56.741957,-3.773035,0.114435342,2,0,1,0
2011,NN97,56.84246867,-3.760289333,0.00975876,3,0,1,0
2011,NO00,56.22598267,-3.529422333,0.325315484,11,0,1,0
2011,NO01,56.33510493,-3.513441357,0.233963337,11,16,0.407407407,0.592592593
2011,NO02,56.43085266,-3.518995043,0.218594493,24,54,0.307692308,0.692307692
2011,NO03,56.5102069,-3.52116331,0.201753146,26,14,0.65,0.35
2011,NO04,56.56360141,-3.578806828,0.369788833,61,49,0.554545455,0.445454545
2011,NO05,56.718739,-3.520868,0.128524074,2,0,1,0
2011,NO06,56.726662,-3.501004,0.193679366,2,0,1,0
2011,NO08,56.9873455,-3.528331,0.050993501,4,0,1,0
2011,NO09,56.993117,-3.533114,0.14657552,1,0,1,0
2011,NO10,56.2238669,-3.3862266,0.076759514,9,6,0.6,0.4
2011,NO11,56.32352127,-3.374587667,0.153796274,20,2,0.909090909,0.090909091
2011,NO12,56.3979569,-3.408166551,0.164696499,27,67,0.287234043,0.712765957
2011,NO13,56.51221481,-3.4334095,0.190279153,49,26,0.653333333,0.346666667
2011,NO14,56.57919879,-3.354530269,0.136384102,30,34,0.46875,0.53125
2011,NO15,56.65455257,-3.410867,0.245170626,7,0,1,0
2011,NO16,56.755718,-3.397484,0.090105103,1,0,1,0
2011,NO19,57.00976217,-3.381639,0.203243873,9,0,1,0
2011,NO20,56.24254482,-3.205397455,0.150020785,38,34,0.527777778,0.472222222
2011,NO21,56.29477679,-3.170987214,0.13967205,13,17,0.433333333,0.566666667
2011,NO22,56.39445295,-3.244952818,0.067207426,15,7,0.681818182,0.318181818
2011,NO23,56.479892,-3.256597,0.177162768,12,1,0.923076923,0.076923077
2011,NO24,56.59347568,-3.189195543,0.084138221,48,63,0.432432432,0.567567568
2011,NO25,56.67434364,-3.197886214,0.208072609,12,3,0.8,0.2
2011,NO26,56.728022,-3.300028,0.278015262,2,0,1,0
2011,NO27,56.860337,-3.23163,0.109615141,1,0,1,0
2011,NO29,57.045163,-3.163571,0.263151057,1,0,1,0
2011,NO30,56.2381234,-3.0399362,0.100008326,3,3,0.5,0.5
2011,NO31,56.29589843,-3.0818165,0.09870466,16,1,0.941176471,0.058823529
2011,NO32,56.40538615,-3.010024538,0.062492866,10,5,0.666666667,0.333333333
2011,NO33,56.47433763,-3.036549512,0.106139225,34,20,0.62962963,0.37037037
2011,NO34,56.61927418,-3.010774,0.107557369,10,9,0.526315789,0.473684211
2011,NO35,56.67657244,-3.039013265,0.112913192,29,9,0.763157895,0.236842105
2011,NO36,56.7590345,-3.0598675,0.159996286,2,0,1,0
2011,NO38,56.946668,-3.127622,0.038427435,1,0,1,0
2011,NO39,57.05028764,-3.058109,0.377846937,21,0,1,0
2011,NO40,56.23788033,-2.902527333,0.10475566,4,2,0.666666667,0.333333333
2011,NO41,56.31873375,-2.8652435,0.065521543,2,4,0.333333333,0.666666667
2011,NO42,56.4245305,-2.9182765,0.220115118,27,2,0.931034483,0.068965517
2011,NO43,56.48876875,-2.858435375,0.044310792,1,9,0.1,0.9
2011,NO44,56.59756837,-2.856688281,0.104656114,8,51,0.13559322,0.86440678
2011,NO45,56.66980917,-2.879273667,0.094206324,12,2,0.857142857,0.142857143
2011,NO46,56.74059567,-2.853215,0.092299112,4,0,1,0
2011,NO47,56.8355855,-2.862044,0.014944742,3,0,1,0
2011,NO49,57.07078573,-2.927000909,0.421568064,13,0,1,0
2011,NO51,56.29582611,-2.792122,0.031802716,8,4,0.666666667,0.333333333
2011,NO52,56.418614,-2.811253,0.007416706,2,0,1,0
2011,NO53,56.50968967,-2.734063444,0.06448071,2,8,0.2,0.8
2011,NO54,56.59749847,-2.730052333,0.075704654,17,2,0.894736842,0.105263158
2011,NO55,56.67960687,-2.760488435,0.207330037,28,3,0.903225806,0.096774194
2011,NO56,56.77782188,-2.705260875,0.100565871,8,2,0.8,0.2
2011,NO57,56.841699,-2.671217,0.062725992,1,0,1,0
2011,NO59,57.07330391,-2.791741727,0.460101536,17,0,1,0
2011,NO63,56.549836,-2.649776,0.001967034,1,0,1,0
2011,NO64,56.58498304,-2.592439143,0.053825962,27,8,0.771428571,0.228571429
2011,NO65,56.702245,-2.61301,0.10541475,6,1,0.857142857,0.142857143
2011,NO66,56.78646664,-2.589737182,0.143553007,13,1,0.928571429,0.071428571
2011,NO67,56.858543,-2.583969,0.188164163,21,0,1,0
2011,NO68,56.982908,-2.574622,0.323629445,1,0,1,0
2011,NO69,57.05262881,-2.522678419,0.470068188,43,8,0.843137255,0.156862745
2011,NO75,56.679954,-2.485536,0.004754513,1,0,1,0
2011,NO76,56.74427975,-2.470701083,0.067954718,15,0,1,0
2011,NO77,56.83122733,-2.473016833,0.092430382,8,0,1,0
2011,NO79,57.05404611,-2.408280727,0.391035075,63,10,0.863013699,0.136986301
2011,NO88,56.96773858,-2.253926667,0.142319313,10,5,0.666666667,0.333333333
2011,NO89,57.06521111,-2.296703556,0.163921579,5,4,0.555555556,0.444444444
2011,NR76,55.816658,-5.650074,0.46735791,1,0,1,0
2011,NR78,56.01124367,-5.585942667,0.31348186,3,0,1,0
2011,NR79,56.091127,-5.578681,0.154255284,2,0,1,0
2011,NR82,55.504787,-5.334782,0.000464826,2,0,1,0
2011,NR86,55.832887,-5.452535,0.488927412,2,0,1,0
2011,NR87,55.880926,-5.425852,0.262613914,2,0,1,0
2011,NR88,56.01054,-5.412568,0.524428963,2,0,1,0
2011,NR89,56.08406325,-5.46872725,0.514511979,4,0,1,0
2011,NR93,55.535246,-5.289009,0.195408527,1,0,1,0
2011,NR94,55.696724,-5.274181667,0.026625832,5,0,1,0
2011,NR95,55.70223225,-5.285323,0.016119004,11,0,1,0
2011,NR97,55.9170075,-5.2498645,0.407043845,2,0,1,0
2011,NR98,56.007525,-5.320768,0.460659017,1,0,1,0
2011,NS02,55.51224586,-5.105004714,0.250149616,7,0,1,0
2011,NS03,55.58756893,-5.154493051,0.173892761,70,0,1,0
2011,NS04,55.6630115,-5.1569835,0.046610054,2,0,1,0
2011,NS09,56.12431633,-5.167352667,0.502587072,10,0,1,0
2011,NS16,55.87273975,-4.98451725,0.069295453,17,0,1,0
2011,NS17,55.93959038,-4.9269865,0.391525693,22,4,0.846153846,0.153846154
2011,NS18,56.01902153,-4.942207467,0.45044691,30,0,1,0
2011,NS19,56.11795731,-5.005732923,0.452284672,25,0,1,0
2011,NS20,55.34253738,-4.785130077,0.193197788,0,16,0,1
2011,NS21,55.35844,-4.774099219,0.060616839,0,32,0,1
2011,NS24,55.640016,-4.785282,0.042664935,0,1,0,1
2011,NS25,55.764411,-4.8514265,0.118504346,1,6,0.142857143,0.857142857
2011,NS28,56.0051595,-4.7404455,0.173357668,0,2,0,1
2011,NS29,56.12449129,-4.819954,0.282935262,6,1,0.857142857,0.142857143
2011,NS31,55.440315,-4.643823,0.091125636,0,1,0,1
2011,NS32,55.4609682,-4.6306488,0.036765705,0,11,0,1
2011,NS33,55.5868595,-4.6425635,0.065214234,0,2,0,1
2011,NS34,55.635671,-4.629959,0.093882211,0,7,0,1
2011,NS38,56.04268359,-4.636161286,0.234114961,1,168,0.00591716,0.99408284
2011,NS39,56.129039,-4.60123135,0.201398578,16,4,0.8,0.2
2011,NS42,55.48296877,-4.413770349,0.078632065,1,47,0.020833333,0.979166667
2011,NS43,55.56094111,-4.435438556,0.047898243,0,9,0,1
2011,NS44,55.683366,-4.504851,0.115543379,0,1,0,1
2011,NS48,56.05799467,-4.498804,0.202660378,4,0,1,0
2011,NS49,56.08938876,-4.493205952,0.480460827,19,3,0.863636364,0.136363636
2011,NS51,55.44432349,-4.305489839,0.241557983,0,93,0,1
2011,NS52,55.46902813,-4.322581618,0.154387766,0,293,0,1
2011,NS53,55.546735,-4.291879,0.147867661,1,0,1,0
2011,NS55,55.78066767,-4.302297,0.0645833,0,7,0,1
2011,NS56,55.8426166,-4.2958888,0.064706874,1,4,0.2,0.8
2011,NS57,55.9417104,-4.3350548,0.186779461,0,10,0,1
2011,NS58,56.053856,-4.358899,0.164378909,1,7,0.125,0.875
2011,NS59,56.1519596,-4.3570553,0.342263416,13,0,1,0
2011,NS60,55.359919,-4.186399,0.362844221,0,1,0,1
2011,NS61,55.39074559,-4.15848425,0.117161434,1,31,0.03125,0.96875
2011,NS66,55.85325133,-4.189634,0.105119157,0,3,0,1
2011,NS68,56.061383,-4.214625,0.279522954,0,1,0,1
2011,NS69,56.1151855,-4.1860255,0.126435046,3,0,1,0
2011,NS70,55.348762,-3.970483,0.110678626,0,1,0,1
2011,NS71,55.383983,-3.9457955,0.158209619,0,2,0,1
2011,NS72,55.52539513,-4.037130125,0.19424903,0,16,0,1
2011,NS74,55.6781695,-3.97171625,0.067105307,0,7,0,1
2011,NS75,55.759191,-3.964984667,0.185123083,0,5,0,1
2011,NS76,55.859745,-4.073379,0.139718097,0,2,0,1
2011,NS77,55.9528715,-3.9614675,0.206847214,0,18,0,1
2011,NS79,56.15396185,-4.023140106,0.158513647,11,36,0.234042553,0.765957447
2011,NS80,55.347192,-3.870254,0.17839612,1,0,1,0
2011,NS82,55.545009,-3.863787,0.17346937,0,6,0,1
2011,NS83,55.57499062,-3.830119405,0.194732191,0,37,0,1
2011,NS84,55.66994033,-3.771927,0.175714107,0,8,0,1
2011,NS85,55.7430515,-3.87704975,0.264271422,0,5,0,1
2011,NS89,56.091999,-3.904034,0.104547794,0,12,0,1
2011,NS93,55.627913,-3.630496,0.149731834,0,1,0,1
2011,NS96,55.892014,-3.641892,0.199431367,0,1,0,1
2011,NS97,55.931473,-3.650589,0.14215196,0,2,0,1
2011,NS98,56.05795983,-3.6821345,0.12023511,9,3,0.75,0.25
2011,NS99,56.14756317,-3.669984667,0.228417202,10,6,0.625,0.375
2011,NT00,55.3007475,-3.433688,0.448028506,0,2,0,1
2011,NT03,55.585147,-3.564226,0.129874988,0,2,0,1
2011,NT07,55.9959568,-3.498416,0.116464456,0,5,0,1
2011,NT08,56.07138471,-3.539106571,0.078000546,0,14,0,1
2011,NT09,56.17815986,-3.566508429,0.203375634,4,3,0.571428571,0.428571429
2011,NT13,55.60211306,-3.328631645,0.157359746,9,29,0.236842105,0.763157895
2011,NT17,55.972545,-3.284185,0.094777572,0,1,0,1
2011,NT18,56.06694,-3.383943333,0.087990007,2,2,0.5,0.5
2011,NT19,56.157713,-3.39470675,0.170236278,4,0,1,0
2011,NT20,55.377725,-3.138348,0.730748301,1,0,1,0
2011,NT21,55.42182875,-3.1355085,0.408098031,2,2,0.5,0.5
2011,NT23,55.63037642,-3.194018579,0.163985542,21,6,0.777777778,0.222222222
2011,NT24,55.6792556,-3.1744004,0.355317267,2,3,0.4,0.6
2011,NT26,55.839478,-3.203144,0.126153088,0,9,0,1
2011,NT27,55.95634433,-3.183804667,0.049180864,0,8,0,1
2011,NT29,56.140853,-3.1484495,0.119626288,0,3,0,1
2011,NT32,55.536939,-3.023548,0.088144504,0,1,0,1
2011,NT33,55.61919285,-3.037602231,0.454800689,19,12,0.612903226,0.387096774
2011,NT36,55.8873344,-3.0188176,0.14372726,0,7,0,1
2011,NT37,55.939194,-3.1149,0.018005938,0,1,0,1
2011,NT40,55.3566105,-2.911104667,0.206774105,3,3,0.5,0.5
2011,NT41,55.41222851,-2.811934869,0.111729874,2,59,0.032786885,0.967213115
2011,NT42,55.534326,-2.870493444,0.223149224,2,8,0.2,0.8
2011,NT43,55.60059733,-2.887943444,0.206392672,15,4,0.789473684,0.210526316
2011,NT44,55.665214,-2.878256,0.091249792,1,0,1,0
2011,NT46,55.8723275,-2.8577945,0.125584483,4,0,1,0
2011,NT47,55.976009,-2.891697,0.06379801,0,1,0,1
2011,NT50,55.36292862,-2.767186385,0.604247454,5,11,0.3125,0.6875
2011,NT51,55.42534914,-2.757192347,0.107484804,3,47,0.06,0.94
2011,NT52,55.48354995,-2.6797786,0.137542303,0,25,0,1
2011,NT53,55.59355831,-2.737509692,0.156749234,6,23,0.206896552,0.793103448
2011,NT54,55.703802,-2.75023,0.112370365,0,1,0,1
2011,NT58,56.051751,-2.7120195,0.031423311,0,3,0,1
2011,NT61,55.384718,-2.631715,0.210184451,6,0,1,0
2011,NT62,55.50317017,-2.561039833,0.133842392,1,8,0.111111111,0.888888889
2011,NT64,55.70859167,-2.585347333,0.107793135,3,0,1,0
2011,NT67,55.968242,-2.5230395,0.121834986,1,1,0.5,0.5
2011,NT73,55.60180467,-2.449618,0.065221546,0,17,0,1
2011,NT74,55.73398967,-2.374751333,0.075505144,1,2,0.333333333,0.666666667
2011,NT75,55.77263725,-2.35641125,0.146803912,1,6,0.142857143,0.857142857
2011,NT76,55.862776,-2.36984,0.209573834,1,0,1,0
2011,NT83,55.646395,-2.312186,0.014562672,0,8,0,1
2011,NT84,55.68919738,-2.236637615,0.05647118,2,21,0.086956522,0.913043478
2011,NT85,55.77385067,-2.23298,0.061531566,0,5,0,1
2011,NT86,55.853902,-2.232625,0.124429903,0,1,0,1
2011,NT94,55.726258,-2.095501,0.00265049,0,4,0,1
2011,NT95,55.78728783,-2.129437333,0.042318325,0,7,0,1
2011,NT96,55.8484565,-2.110972,0.042915132,6,31,0.162162162,0.837837838
2011,NX04,54.744453,-4.958791,0.020725565,1,0,1,0
2011,NX05,54.863485,-5.05853625,0.041236939,4,1,0.8,0.2
2011,NX06,54.901299,-5.034957,0.062477216,6,0,1,0
2011,NX07,55.03277,-5.006625,0.197325386,0,1,0,1
2011,NX15,54.891464,-4.89074575,0.075380297,15,1,0.9375,0.0625
2011,NX16,54.90517925,-4.9393715,0.115113988,1,3,0.25,0.75
2011,NX18,55.145202,-4.854981,0.231987944,5,0,1,0
2011,NX28,55.11177145,-4.779244909,0.556039455,1,10,0.090909091,0.909090909
2011,NX29,55.222837,-4.748565643,0.294215184,2,12,0.142857143,0.857142857
2011,NX34,54.804123,-4.613692,0.073937365,1,0,1,0
2011,NX36,54.95462267,-4.567286167,0.366193472,6,2,0.75,0.25
2011,NX37,55.0703716,-4.5573278,0.632355972,1,7,0.125,0.875
2011,NX39,55.222364,-4.621479,0.506481585,0,2,0,1
2011,NX43,54.699023,-4.367202,0.018044298,0,1,0,1
2011,NX44,54.789375,-4.434702,0.092775161,0,1,0,1
2011,NX45,54.865101,-4.424364333,0.080567881,1,2,0.333333333,0.666666667
2011,NX46,54.95723877,-4.456149308,0.343219731,10,8,0.555555556,0.444444444
2011,NX55,54.874732,-4.201349,0.134667259,2,2,0.5,0.5
2011,NX56,54.919744,-4.197566,0.43520934,3,0,1,0
2011,NX58,55.11825754,-4.204259188,0.472020974,1,47,0.020833333,0.979166667
2011,NX64,54.825238,-4.050758,0.04450753,1,0,1,0
2011,NX65,54.866945,-4.081724,0.148247655,3,1,0.75,0.25
2011,NX66,55.004341,-4.0896,0.367524113,1,0,1,0
2011,NX67,55.07434892,-4.12835224,0.424266151,8,19,0.296296296,0.703703704
2011,NX68,55.1250435,-4.182096833,0.312398278,2,17,0.105263158,0.894736842
2011,NX74,54.808942,-3.948782,0.030340986,1,0,1,0
2011,NX76,54.9587795,-3.98623675,0.091519175,4,2,0.666666667,0.333333333
2011,NX77,55.05538117,-3.965484667,0.373213324,4,2,0.666666667,0.333333333
2011,NX79,55.2124429,-3.930498857,0.277366631,9,14,0.391304348,0.608695652
2011,NX85,54.894614,-3.79721325,0.265408081,8,0,1,0
2011,NX86,54.9652835,-3.851301,0.199329177,3,1,0.75,0.25
2011,NX87,55.0634908,-3.7903419,0.135702585,14,4,0.777777778,0.222222222
2011,NX88,55.1354418,-3.7925797,0.201279297,8,6,0.571428571,0.428571429
2011,NX89,55.22845117,-3.804933167,0.230895707,2,4,0.333333333,0.666666667
2011,NX95,54.90543083,-3.652534667,0.082155177,17,1,0.944444444,0.055555556
2011,NX96,54.9786322,-3.6121042,0.415021144,3,2,0.6,0.4
2011,NX97,55.05716915,-3.666169965,0.142649637,81,14,0.852631579,0.147368421
2011,NX98,55.14334829,-3.639268143,0.222344366,8,2,0.8,0.2
2011,NX99,55.225467,-3.713593,0.472442108,3,1,0.75,0.25
2011,NY06,54.99174483,-3.470827833,0.064980545,3,5,0.375,0.625
2011,NY07,55.06225893,-3.489741286,0.205055663,5,10,0.333333333,0.666666667
2011,NY08,55.15162953,-3.512759113,0.10657543,46,13,0.779661017,0.220338983
2011,NY09,55.226831,-3.471516,0.48979246,0,1,0,1
2011,NY16,55.00167655,-3.286231364,0.064188289,3,9,0.25,0.75
2011,NY17,55.05765414,-3.304354457,0.149416044,19,18,0.513513514,0.486486486
2011,NY18,55.13482556,-3.337901889,0.156486399,11,8,0.578947368,0.421052632
2011,NY19,55.234946,-3.352313,0.33099596,1,1,0.5,0.5
2011,NY26,55.0120584,-3.214912,0.024905466,0,5,0,1
2011,NY27,55.06317869,-3.170502827,0.139138467,23,52,0.306666667,0.693333333
2011,NY37,55.0643019,-2.97831405,0.092332046,2,19,0.095238095,0.904761905
2011,NY38,55.15670433,-3.011040167,0.207263595,1,5,0.166666667,0.833333333
2011,NY39,55.23561067,-3.056178333,0.278799426,1,2,0.333333333,0.666666667
2011,NY47,55.06455174,-2.929076739,0.045237507,0,23,0,1
2011,NY48,55.183115,-2.814223,0.231534334,0,3,0,1
2011,NY58,55.141081,-2.78356,0.228869507,0,1,0,1
2011,NY59,55.231159,-2.749167,0.395104989,1,2,0.333333333,0.666666667
2012,NH17,57.768261,-5.037124,0.039423634,1,0,1,0
2012,NH18,57.805488,-5.058775,0.145408254,1,0,1,0
2012,NH19,57.891333,-5.1318895,0.118094257,2,0,1,0
2012,NH22,57.293293,-4.823543,0.505031182,2,0,1,0
2012,NH23,57.330863,-4.831411,0.110191581,1,0,1,0
2012,NH30,57.07634,-4.772371,0.374431191,6,0,1,0
2012,NH33,57.375488,-4.723384,0.312278317,2,0,1,0
2012,NH35,57.565488,-4.705791,0.149955179,1,0,1,0
2012,NH36,57.62693767,-4.722288,0.326806746,3,0,1,0
2012,NH40,57.142052,-4.628504,0.030161686,1,0,1,0
2012,NH41,57.213178,-4.6136866,0.420334139,5,0,1,0
2012,NH42,57.2716755,-4.50673675,0.28491969,13,0,1,0
2012,NH43,57.343625,-4.5492576,0.392145124,7,0,1,0
2012,NH44,57.443475,-4.5203505,0.299090156,3,0,1,0
2012,NH45,57.5728096,-4.5966106,0.373741851,6,0,1,0
2012,NH52,57.28646017,-4.441864167,0.358523378,12,0,1,0
2012,NH53,57.3627968,-4.4390594,0.417591511,9,0,1,0
2012,NH54,57.47763,-4.430704333,0.309971087,4,0,1,0
2012,NH55,57.546412,-4.4206295,0.212502391,6,0,1,0
2012,NH63,57.3938912,-4.1916002,0.463140515,10,0,1,0
2012,NH64,57.47155805,-4.246918316,0.237866924,32,0,1,0
2012,NH65,57.57290567,-4.249777,0.388778881,27,0,1,0
2012,NH66,57.618865,-4.277697,0.259333085,1,0,1,0
2012,NH67,57.712791,-4.276041,0.469276128,1,0,1,0
2012,NH70,57.08541017,-4.034608833,0.08341286,6,0,1,0
2012,NH72,57.317055,-4.0356015,0.124643966,2,0,1,0
2012,NH73,57.396065,-4.08102225,0.305945102,4,0,1,0
2012,NH74,57.48254758,-4.113526167,0.361661226,23,0,1,0
2012,NH75,57.581796,-4.136536,0.068936027,1,0,1,0
2012,NH77,57.741569,-4.145955,0.355084661,1,0,1,0
2012,NH80,57.12665718,-3.902716909,0.48214815,14,0,1,0
2012,NH81,57.1937846,-3.8307004,0.195903381,5,0,1,0
2012,NH82,57.309643,-3.9356225,0.196584236,2,0,1,0
2012,NH84,57.500502,-3.99826,0.350374144,8,0,1,0
2012,NH85,57.57301775,-3.917819,0.166121959,6,0,1,0
2012,NH90,57.16239158,-3.70557525,0.242609741,21,0,1,0
2012,NH91,57.21103127,-3.760883136,0.576699584,26,0,1,0
2012,NH92,57.29110375,-3.7124093,0.360645539,33,0,1,0
2012,NH93,57.399625,-3.709826,0.069750348,2,0,1,0
2012,NH94,57.472839,-3.743263,0.578514898,2,0,1,0
2012,NJ01,57.229204,-3.620757,0.250164355,1,0,1,0
2012,NJ02,57.28798405,-3.631637214,0.367760037,63,0,1,0
2012,NJ03,57.363697,-3.521894,0.196655844,3,0,1,0
2012,NJ05,57.60546133,-3.60675975,0.475231548,16,0,1,0
2012,NJ06,57.646891,-3.6259225,0.119632158,4,0,1,0
2012,NJ13,57.38827211,-3.474802778,0.310360068,10,0,1,0
2012,NJ15,57.5636045,-3.46343,0.466503657,3,0,1,0
2012,NJ16,57.66319733,-3.446059333,0.213015693,4,0,1,0
2012,NJ20,57.167164,-3.229414,0.062236911,1,0,1,0
2012,NJ22,57.33831,-3.181965,0.180855805,1,0,1,0
2012,NJ24,57.48788329,-3.219092,0.549167455,14,0,1,0
2012,NJ25,57.600541,-3.282495,0.393981159,3,0,1,0
2012,NJ26,57.64831607,-3.272412714,0.206048504,14,0,1,0
2012,NJ27,57.715254,-3.304763,0.000564718,1,0,1,0
2012,NJ30,57.158852,-3.057196,0.151631489,1,0,1,0
2012,NJ31,57.23551,-3.037604,0.355215389,1,0,1,0
2012,NJ33,57.444578,-3.118661,0.183605053,1,0,1,0
2012,NJ34,57.4853875,-3.068536917,0.465102441,22,0,1,0
2012,NJ35,57.61155433,-3.102279667,0.500497834,6,0,1,0
2012,NJ36,57.646967,-3.01774,0.163872224,1,0,1,0
2012,NJ40,57.112845,-2.915308,0.270596315,6,0,1,0
2012,NJ41,57.227366,-2.92999725,0.198864466,8,0,1,0
2012,NJ42,57.355447,-2.963118,0.212324305,1,0,1,0
2012,NJ43,57.37669743,-2.941340425,0.532415417,40,0,1,0
2012,NJ44,57.474419,-2.83877,0.279418649,5,0,1,0
2012,NJ50,57.14158686,-2.731798429,0.300177353,11,0,1,0
2012,NJ51,57.21779787,-2.7362977,0.195111833,35,1,0.972222222,0.027777778
2012,NJ54,57.4852314,-2.8129094,0.278768844,5,0,1,0
2012,NJ55,57.57026067,-2.709887,0.230953581,3,0,1,0
2012,NJ56,57.650103,-2.763988,0.133328252,1,0,1,0
2012,NJ60,57.1207202,-2.6221554,0.260572992,12,0,1,0
2012,NJ61,57.23380758,-2.532874368,0.390690039,28,0,1,0
2012,NJ62,57.30593525,-2.543254,0.281017805,14,0,1,0
2012,NJ63,57.396453,-2.573179,0.103231262,2,0,1,0
2012,NJ64,57.4618075,-2.614998,0.116381545,3,0,1,0
2012,NJ65,57.582608,-2.524261,0.115223998,3,0,1,0
2012,NJ66,57.65942486,-2.535185429,0.047543882,12,0,1,0
2012,NJ70,57.15044127,-2.356634727,0.271022756,23,16,0.58974359,0.41025641
2012,NJ71,57.23660894,-2.411005269,0.178261556,76,21,0.783505155,0.216494845
2012,NJ72,57.30633753,-2.422559176,0.086470649,18,2,0.9,0.1
2012,NJ73,57.43506183,-2.380044,0.102744658,6,0,1,0
2012,NJ74,57.497554,-2.443623333,0.082144756,9,2,0.818181818,0.181818182
2012,NJ75,57.627626,-2.498119,0.091663401,3,0,1,0
2012,NJ80,57.12174626,-2.222182845,0.145801017,157,430,0.26746167,0.73253833
2012,NJ81,57.20176833,-2.221148214,0.156304331,40,18,0.689655172,0.310344828
2012,NJ82,57.288338,-2.31429525,0.070620342,16,2,0.888888889,0.111111111
2012,NJ83,57.4239016,-2.2477264,0.116073865,31,0,1,0
2012,NJ90,57.14379175,-2.139874866,0.053831489,1,330,0.003021148,0.996978852
2012,NJ91,57.20648868,-2.116155811,0.063795747,7,60,0.104477612,0.895522388
2012,NJ92,57.3294516,-2.0974262,0.075211226,10,0,1,0
2012,NJ93,57.370252,-2.077674438,0.093215859,21,3,0.875,0.125
